agent,user_id,split,severity,episode,step,action_idx,scenario_type,difficulty,task_completed,reward,frustration,engagement,confidence,cooperation,fairness,num_retries,completion_time
fixed_curriculum,user_004,train,2,0,8,145,turn_taking,1,True,0.9686604064719101,0.0,1.0,0.811069376479401,0.53,0.5,0,36.87538578794581
fixed_curriculum,user_004,train,2,0,9,190,conflict_resolution,1,False,0.44252424297639326,0.39999999999999997,0.8636618855218786,0.6495045154655312,0.53,0.5,0,38.83870090319626
fixed_curriculum,user_004,train,2,0,10,19,sharing,1,True,0.9285244838794688,0.09999999999999999,0.9310925160336878,0.7813115271290829,0.54,0.5,0,39.26967083374441
fixed_curriculum,user_004,train,2,0,11,64,patience,1,False,0.48646806688241906,0.39999999999999997,1.0,0.6697871125494604,0.54,0.5,0,37.72153288314118
fixed_curriculum,user_004,train,2,0,12,109,emotion_recognition,1,False,0.488755058442669,0.39999999999999997,1.0,0.6850337229511262,0.54,0.5,0,35.382760360555935
fixed_curriculum,user_004,train,2,0,13,154,turn_taking,1,False,0.5240970727233571,0.19999999999999998,0.9967506903679624,0.7271457707531233,0.54,0.5,0,36.05460615060028
fixed_curriculum,user_004,train,2,0,14,199,conflict_resolution,1,True,0.9301579396991457,0.19999999999999998,1.0,0.7543862646609716,0.55,0.5,0,36.25535978593787
fixed_curriculum,user_004,train,2,0,15,28,sharing,2,False,0.42221416003767315,0.6,1.0,0.4414277335844878,0.55,0.5,0,34.684203301694346
fixed_curriculum,user_004,train,2,0,16,73,patience,3,False,0.3887733627109252,0.5,0.8297204215469719,0.45904824164555774,0.55,0.5,0,37.83772633993748
fixed_curriculum,user_004,train,2,0,17,118,emotion_recognition,4,True,0.9106734070951614,0.3,1.0,0.72448938063441,0.56,0.5,0,35.50342141222445
fixed_curriculum,user_004,train,2,0,18,163,turn_taking,5,True,0.8674103100023763,0.3,0.8594676346214786,0.717133464106219,0.5700000000000001,0.5,0,37.94189312300944
fixed_curriculum,user_004,train,2,0,19,208,conflict_resolution,5,True,0.9432791256339749,0.09999999999999999,0.975443234760615,0.7909743680386023,0.5800000000000001,0.5,0,38.09254372625146
fixed_curriculum,user_005,train,1,0,0,1,sharing,1,True,0.9536199523187214,0.09999999999999999,1.0,0.81079968212481,0.51,0.5,0,9.910637262821393
fixed_curriculum,user_005,train,1,0,1,46,patience,1,True,0.9673618060754114,0.0,1.0,0.8024120405027434,0.52,0.5,0,10.138084075651797
fixed_curriculum,user_005,train,1,0,2,91,emotion_recognition,1,True,0.9701497777329586,0.0,1.0,0.820998518219725,0.53,0.5,0,10.506699045899943
fixed_curriculum,user_005,train,1,0,3,136,turn_taking,1,True,0.968761802165212,0.0,1.0,0.8117453477680803,0.54,0.5,0,11.125453409601914
fixed_curriculum,user_005,train,1,0,4,181,conflict_resolution,1,True,0.9725204694308875,0.0,1.0,0.8368031295392506,0.55,0.5,0,10.570016748977451
fixed_curriculum,user_005,train,1,0,5,10,sharing,1,False,0.5266499425725778,0.19999999999999998,1.0,0.7376662838171855,0.55,0.5,0,10.536078506006799
fixed_curriculum,user_005,train,1,0,6,55,patience,1,True,0.9513254267536799,0.09999999999999999,1.0,0.7955028450245336,0.56,0.5,0,10.725170450032984
fixed_curriculum,user_005,train,1,0,7,100,emotion_recognition,1,True,0.9481199582944002,0.09999999999999999,1.0,0.7741330552960015,0.5700000000000001,0.5,0,10.696790103418795
fixed_curriculum,user_005,train,1,0,8,145,turn_taking,1,True,0.9695727227917883,0.0,1.0,0.8171514852785886,0.5800000000000001,0.5,0,10.569583466333256
fixed_curriculum,user_005,train,1,0,9,190,conflict_resolution,1,True,0.9711452136819949,0.0,1.0,0.8276347578799665,0.5900000000000001,0.5,0,10.736680762859653
fixed_curriculum,user_005,train,1,0,10,19,sharing,1,True,0.9322698949361324,0.19999999999999998,1.0,0.768465966240883,0.6000000000000001,0.5,0,10.349712585383973
fixed_curriculum,user_005,train,1,0,11,64,patience,1,True,0.9466023151066417,0.09999999999999999,1.0,0.7640154340442786,0.6100000000000001,0.5,0,11.230456481664387
fixed_curriculum,user_005,train,1,0,12,109,emotion_recognition,1,True,0.9686967290693624,0.0,1.0,0.8113115271290828,0.6200000000000001,0.5,0,11.264038177436039
fixed_curriculum,user_005,train,1,0,13,154,turn_taking,1,True,0.931718066882419,0.19999999999999998,1.0,0.7647871125494605,0.6300000000000001,0.5,0,11.52563526271336
fixed_curriculum,user_005,train,1,0,14,199,conflict_resolution,1,True,0.9524192545982493,0.09999999999999999,1.0,0.8027950306549949,0.6400000000000001,0.5,0,10.804391747715556
